State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2025-03-26
Average Price,Average Price,42.9,,32.26,37.78,88.08,132.4,119.38,112.44,88.49,45.61,58.47,190.93,169.29,152.62,146.17,158.77,138.92,54.11,271.45,21.37,23.68,32.39,20.78,37.63,43.6,42.22,54.4,46.54,97.97,642.65,57.9,75.78,34.44,87.68,38.52,46.36,30.4,17.1,49.8,,,2025-03-26
Maximum Price,Maximum Price,65,,57,71,140,181,156,150,130,60,81,279,229,209,211,211,177,130,520,31,60,80,100,99,90,86,105,100,160,930,70,120,110,170,123,137,69,48,140,,,2025-03-26
Minimum Price,Minimum Price,27,,22,29,65,93,82,83,71,38,40,132,130,102,102,115,91,35,152,10,10,16,5,22,22,30,28,28,49,403,40,50,10,52,20,20,14,8,19,,,2025-03-26
Modal Price,Modal Price,40,,30,35,90,130,120,110,90,45,60,176,176,154,154,165,145,50,240,20,20,30,20,35,40,40,50,40,100,600,60,72,30,80,30,40,30,15,40,,,2025-03-26
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-26
Chandigarh,Chandigarh,44,,31,36,90,165,125,116,90,45,60,183,139,124,119,120,100,55,269,28,20,40,20,27,38,55,48,60,125,527,48,72,36,90,50,50,32,20,40,,,2025-03-26
Delhi,Delhi,39,,35,36,89,127,120,118,88,45,56,207,168,173,165,178,145,58,240,27,19,32,18,31,37,41,54,42,112,517,58,77,43,92,41,38,35,15,32,,,2025-03-26
Haryana,Hisar,40,,29,37,86,139,107,104,80,45,60,216,165,158,156,169,135,49,243,28,19,33,21,27,37,39,56,40,91,580,60,74,40,83,44,39,35,15,58,,,2025-03-26
Haryana,Karnal,41,,22,31,80,140,120,110,80,44,65,199,165,176,132,165,136,44,261,28,14,32,16,22,39,40,69,40,80,606,60,96,30,80,44,40,33,12,70,,,2025-03-26
