State,Centre,Rice,Broken Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Bajra (whole),Jowar (whole),Maida (wheat),Ragi (whole),Suji (whole),Besan,Desi Ghee,Butter (Pasteurised),Eggs,Brinjal,Black Pepper (whole),Coriander (whole),Cummin Seed (whole),Red Chillies (whole),Turmeric (powder),Banana,Ginger,Garlic,Date
Unit,Qty,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 ltr,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,1 Kg,100 gm,Dozen,1 Kg,100 gm,250 gm,100 gm,100 gm,50 gm,1 Kg,100 gm,100 gm,2023-11-28
Average Price,Average Price,43.09,,31,36.27,83.59,155.22,122.86,116.75,94.3,44.71,58.42,192.94,138.88,127.07,124.97,124.17,100.17,53.27,281.11,22.34,25.09,57.64,43.94,,,,,,,,,,,,,,,,,,,2023-11-28
Maximum Price,Maximum Price,71,,58,70,133,213,174,176,153,70,80,263,258,220,200,244,176,167,560,31,70,90,90,,,,,,,,,,,,,,,,,,,2023-11-28
Minimum Price,Minimum Price,23,,21,27,58,87,80,80,70,37,40,120,108,92,98,97,83,34,155,9,10,31,11,,,,,,,,,,,,,,,,,,,2023-11-28
Modal Price,Modal Price,40,,28,35,80,160,120,120,100,43,60,190,130,120,115,120,100,50,300,28,20,60,40,,,,,,,,,,,,,,,,,,,2023-11-28
NORTH ZONE,NORTH ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-28
Chandigarh,Chandigarh,42,,32,36,80,135,115,113,94,43,59,192,150,128,130,148,107,51,276,27,29,53,50,,,,,,,,,,,,,,,,,,,2023-11-28
Delhi,Delhi,39,,30,33,88,170,143,118,90,45,53,214,146,126,126,139,99,57,243,26,27,60,53,,,,,,,,,,,,,,,,,,,2023-11-28
Haryana,Hisar,34,,27,30,78,168,113,108,81,46,57,208,126,107,119,151,101,41,258,25,12,55,48,,,,,,,,,,,,,,,,,,,2023-11-28
Haryana,Karnal,60,,30,38,85,125,122,120,125,45,66,180,150,146,146,175,142,50,279,30,23,60,50,,,,,,,,,,,,,,,,,,,2023-11-28
Haryana,Panchkula,33,,30,34,80,129,100,106,94,44,59,150,127,129,108,150,90,51,208,25,24,56,30,,,,,,,,,,,,,,,,,,,2023-11-28
Haryana,Gurgaon,40,,25,35,65,100,95,90,88,42,56,185,165,130,137,163,100,44,190,20,15,35,30,,,,,,,,,,,,,,,,,,,2023-11-28
Himachal Pradesh,Shimla,42,,NR,37,88,175,145,127,96,48,60,NR,165,142,121,NR,NR,54,217,28,38,58,57,,,,,,,,,,,,,,,,,,,2023-11-28
Himachal Pradesh,Mandi,40,,NR,34,87,180,140,128,85,48,47,220,164,130,119,148,116,48,270,28,32,46,58,,,,,,,,,,,,,,,,,,,2023-11-28
Himachal Pradesh,Dharamshala,28,,NR,30,82,153,124,121,92,45,40,NR,165,138,141,NR,NR,47,217,28,25,60,60,,,,,,,,,,,,,,,,,,,2023-11-28
